,nip_szukany,regon14,nip,nazwa,nazwaskrocona,numerwrejestrzeewidencji,datapowstania,datarozpoczeciadzialalnosci,datawpisudoregon,datazawieszeniadzialalnosci,datawznowieniadzialalnosci,datazaistnieniazmiany,datazakonczeniadzialalnosci,dataskresleniazregon,adsiedzkraj_symbol,adsiedzwojewodztwo_symbol,adsiedzpowiat_symbol,adsiedzgmina_symbol,adsiedzkodpocztowy,adsiedzmiejscowoscpoczty_symbol,adsiedzmiejscowosc_symbol,adsiedzulica_symbol,adsiedznumernieruchomosci,adsiedznumerlokalu,adsiedznietypowemiejscelokalizacji,numertelefonu,numerwewnetrznytelefonu,numerfaksu,adresemail,adresstronyinternetowej,adresemail2,adkorkraj_symbol,adkorwojewodztwo_symbol,adkorpowiat_symbol,adkorgmina_symbol,adkorkodpocztowy,adkormiejscowoscipoczty_symbol,adkormiejscowosc_symbol,adkorulica_symbol,adkornumernieruchomosci,adkornumerlokalu,adkornietypowemiejscelokalizacji,adkornazwapodmiotudokorespondencji,adsiedzkraj_nazwa,adsiedzwojewodztwo_nazwa,adsiedzpowiat_nazwa,adsiedzgmina_nazwa,adsiedzmiejscowosc_nazwa,adsiedzmiejscowoscpoczty_nazwa,adsiedzulica_nazwa,adkorkraj_nazwa,adkorwojewodztwo_nazwa,adkorpowiat_nazwa,adkorgmina_nazwa,adkormiejscowosc_nazwa,adkormiejscowoscpoczty_nazwa,adkorulica_nazwa,podstawowaformaprawna_symbol,szczegolnaformaprawna_symbol,formafinansowania_symbol,formawlasnosci_symbol,organzalozycielski_symbol,organrejestrowy_symbol,rodzajrejestruewidencji_symbol,podstawowaformaprawna_nazwa,szczegolnaformaprawna_nazwa,formafinansowania_nazwa,formawlasnosci_nazwa,organzalozycielski_nazwa,organrejestrowy_nazwa,rodzajrejestruewidencji_nazwa,jednosteklokalnych,datawpisudorejestruewidencji,adkormiejscowoscipoczty_nazwa
305,7642219577,57086866500000,7642219577,POWIATOWY URZĄD PRACY W CHODZIEŻY,POWIATOWY URZĄD PRACY W CHODZIEŻY,,2000-01-01,2000-01-01,,,,2010-11-02,,,PL,30,01,011,64800,0966760,0966760,20060,3,,,672820465,,672820465,sekretariat@pupchodziez.pl,www.pupchodziez.pl,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,chodzieski,Chodzież,Chodzież,Chodzież,ul. Składowa,,,,,,,,2,430,2,113,260300100,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU CHODZIESKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
306,7631865026,57086764800000,7631865026,POWIATOWY URZĄD PRACY W CZARNKOWIE,PUP CZARNKÓW,,2000-01-01,2000-01-01,,,,2018-07-10,,,PL,30,02,011,64700,0966777,0966777,54183,1,,,672553716,,0672553718,pocz@pupczarnkow.pl,www.pupczarnkow.pl,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,czarnkowsko-trzcianecki,Czarnków,Czarnków,Czarnków,ul. Podpułkownika Zdzisława Orłowskiego,,,,,,,,2,430,2,113,260300200,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU CZARNKOWSKO - TRZCIANECKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
307,7841568895,63969695200000,7841568895,POWIATOWY URZĄD PRACY W GNIEŹNIE,PUP,,2000-01-01,2000-01-01,,,,2022-10-28,,,PL,30,03,011,62200,0970632,0970632,20431,20,,,614261649,,614261162,pupgniezno@gniezno.praca.gov.pl,gniezno.praca.gov.pl,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,gnieźnieński,Gniezno,Gniezno,Gniezno,ul. Jana III Sobieskiego,,,,,,,,2,430,2,113,260300300,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU GNIEŹNIEŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
308,6961396284,41114375000000,6961396284,POWIATOWY URZĄD PRACY W GOSTYNIU,PUP GOSTYŃ,,2000-01-01,2000-01-01,,,,2022-11-01,,,PL,30,04,024,63800,0954395,0954395,17394,200G,,,0655723367,,,pogo@praca.gov.pl,www.gostyn.praca.gov.pl,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,gostyński,Gostyń,Gostyń,Gostyń,ul. Poznańska,,,,,,,,2,430,2,113,260300400,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU GOSTYŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
309,7881020324,63207677800000,7881020324,POWIATOWY URZĄD PRACY W GRODZISKU WIELKOPOLSKIM,PUP W GRODZISKU WLKP.,,1992-12-23,1992-12-23,,,,2019-01-01,,,PL,30,05,024,62065,0970810,0970810,17394,15,,,614446349,,614446305,pogr@praca.gov.pl,grodziskwielkopolski.praca.gov.pl,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,grodziski,Grodzisk Wielkopolski,Grodzisk Wielkopolski,Grodzisk Wielkopolski,ul. Poznańska,,,,,,,,2,430,2,113,260300500,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU GRODZISKIEGO (WOJ. WIELKOPOLSKIE),,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
310,6171019914,25005725900000,6171019914,POWIATOWY URZĄD PRACY W JAROCINIE,PUP JAROCIN,,1992-12-23,1992-12-23,,,,2011-04-04,,,PL,30,06,024,63200,0936776,0936776,25316,2,,,627473579,,627477388,SEKRETARIAT@PUP.JAROCIN.PL,,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,jarociński,Jarocin,Jarocin,Jarocin,ul. Zaciszna,,,,,,,,2,430,2,113,260300600,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU JAROCIŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1992-12-23,
311,6181032282,25005709300000,6181032282,POWIATOWY URZĄD PRACY W KALISZU,PUP KALISZ,,1992-12-23,1992-12-23,,,,2008-11-20,,,PL,30,61,011,62800,0936569,0936569,21071,47A,,,0627689700,,0627689790,POKA@PRACA.GOV.PL,WWW.PUP.KALISZ.PL,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,Kalisz,Kalisz,Kalisz,Kalisz,ul. Stanisława Staszica,,,,,,,,2,430,2,113,270306101,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,PREZYDENT MIASTA KALISZ,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1992-12-23,
312,6661065896,31109608300000,6661065896,POWIATOWY URZĄD PRACY,PUP,,2000-01-01,2000-01-01,,,,2008-11-18,,,PL,30,09,011,62600,0949052,0949052,19834,27,,,0632722625,,0632722625,pokl@praca.gov.pl,,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,kolski,Koło,Koło,Koło,ul. Henryka Sienkiewicza,,,,,,,,2,430,2,113,260300900,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU KOLSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
313,6651654898,31001779100000,6651654898,POWIATOWY URZĄD PRACY W KONINIE,PUP KONIN,,1993-01-19,1993-01-19,,,,2021-01-04,,,PL,30,62,011,62510,0948667,0948667,25449,4,,,632477800,,632477801,PUP@KONIN.PRACA.GOV.PL,,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,Konin,Konin,Konin,Konin,ul. Zakładowa,,,,,,,,2,430,2,113,260301000,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU KONIŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
314,6981040998,41114395100000,6981040998,POWIATOWY URZĄD PRACY W KOŚCIANIE,POWIATOWY URZĄD PRACY W KOŚCIANIE,,2000-01-01,2000-01-01,,,,2015-11-18,,,PL,30,11,011,64000,0954484,0954484,48168,8,,,0655121055,,,POKS@PRACA.GOV.PL,WWW.PUP-KOSCIAN.PL,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,kościański,Kościan,Kościan,Kościan,ul. Ks. Prym. Stefana Wyszyńskiego,,,,,,,,2,430,2,113,260301100,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU KOŚCIAŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
315,6211314715,25005726500000,6211314715,POWIATOWY URZĄD PRACY W KROTOSZYNIE,"PUP,KROTOSZYN",,1992-12-23,1992-12-23,,,,2016-07-22,,,PL,30,12,044,63700,0936931,0936931,18495,7B,,,627254456,,627254456,POKR@PRACA.GOV.PL,WWW.PUPKROTOSZYN.PL,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,krotoszyński,Krotoszyn,Krotoszyn,Krotoszyn,ul. Rawicka,,,,,,,,2,430,2,113,260301200,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU KROTOSZYŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
316,6971040956,41114347700000,6971040956,"POWIATOWY URZĄD PRACY,LESZNO","POW.URZĄD PRACY,LESZNO",,2000-01-01,2000-01-01,,,,2009-01-27,,,PL,30,63,011,64100,0954225,0954225,22382,5,,,0655299433,,,POLE@PRACA.GOV.PL,WWW.PUPLESZNO.WIN.PL,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,Leszno,Leszno,Leszno,Leszno,ul. Śniadeckich,,,,,,,,2,430,2,113,260301300,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU LESZCZYŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
317,6191060630,25096794900000,6191060630,POWIATOWY URZĄD PRACY W KĘPNIE,"PUP,MIANOWICE",,1993-01-01,1993-01-01,,,,2008-12-12,,,PL,30,08,035,63600,0936871,0199740,,2H,,,0627822834,110,0627822854,,,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,kępiński,Kępno,Mianowice,Kępno,,,,,,,,,2,430,2,113,260300800,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU KĘPIŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1993-01-01,
318,5951008914,21003896800000,5951008914,POWIATOWY URZĄD PRACY W MIĘDZYCHODZIE,,,1993-01-01,1993-01-01,,,,2008-11-24,,,PL,30,14,034,64400,0935506,0935506,21445,143,,,0957482396,,7482396,pup@pup-miedzychod.samorzady.pl,,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,międzychodzki,Międzychód,Międzychód,Międzychód,ul. 17 Stycznia,,,,,,,,2,430,2,113,260301400,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU MIĘDZYCHODZKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1993-01-01,
319,7881133040,63969697500000,7881133040,POWIATOWY URZĄD PRACY W NOWYM TOMYŚLU,PUP,,2000-01-01,2000-01-01,,,,2023-11-27,,,PL,30,15,044,64300,0971175,0971175,17394,30 budynek E,wejście 3,,614451500,,614451535,BIURO@PUPNT.PL,www.nowytomysl.praca.gov.pl,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,nowotomyski,Nowy Tomyśl,Nowy Tomyśl,Nowy Tomyśl,ul. Poznańska,,,,,,,,2,430,2,113,260301500,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU NOWOTOMYSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
320,7871728145,63207671000000,7871728145,POWIATOWY URZĄD PRACY W OBORNIKACH,,,1992-12-23,1992-12-23,,,,2008-12-05,,,PL,30,16,014,64600,0971181,0971181,19581,5,,,0616536636,,0610616536631,poob@praca.gov.pl,www.pup.obornikiwlkp.ibip.pl,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,obornicki,Oborniki,Oborniki,Oborniki,ul. Sądowa,,,,,,,,2,430,2,113,260301600,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU OBORNICKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1992-12-23,
321,6221797997,25096542000000,6221797997,POWIATOWY URZĄD PRACY W OSTROWIE WIELKOPOLSKIM,"POWIATOWY URZĄD PRACY,OSTRÓW WLKP.",,2000-01-01,2000-01-01,,,,2009-02-09,,,PL,30,17,011,63400,0937132,0937132,24687,29A,,,0627354311,,0627373202,POOW@PRACA.GOV.PL,WWW.PUP.OSTROWWLKP.PL,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,ostrowski,Ostrów Wielkopolski,Ostrów Wielkopolski,Ostrów Wielkopolski,ul. Wolności,,,,,,,,2,430,2,113,260301700,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU OSTROWSKIEGO (WOJ. WIELKOPOLSKIE),,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
322,5140070061,25096563700000,5140070061,POWIATOWY URZĄD PRACY W OSTRZESZOWIE,PUP OSTRZESZÓW,,1999-07-27,2000-01-03,,,,2021-07-20,,,PL,30,18,074,63500,0937250,0937250,17742,7,,,627320790,,627320791,POOS@PRACA.GOV.PL,WWW.PUP.OSTRZESZOW.IBIP.PL,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,ostrzeszowski,Ostrzeszów,Ostrzeszów,Ostrzeszów,ul. Przemysłowa,,,,,,,,2,430,2,113,260301800,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU OSTRZESZOWSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
323,7642214195,57086627000000,7642214195,POWIATOWY URZĄD PRACY,PUP,,2000-01-01,2000-01-01,,,,2019-10-15,,,PL,30,19,011,64920,0966530,0966530,52732,24,,,0672151127,,0672151128,pup@pup.pila.pl,www.pup.pila.pl,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,pilski,Piła,Piła,Piła,aleja Niepodległości,,,,,,,,2,430,2,113,260301900,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU PILSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,1,2000-01-01,
324,6171563575,25096734600000,6171563575,POWIATOWY URZĄD PRACY W PLESZEWIE,"PUP,PLESZEW",,2000-01-01,2000-01-01,,,,2008-11-20,,,PL,30,20,064,63300,0937280,0937280,25081,6,,,0627422678,,,POPL@PRACA.GOV.PL,,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,pleszewski,Pleszew,Pleszew,Pleszew,ul. Wyspiańskiego,,,,,,,,2,430,2,113,260302000,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU PLESZEWSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
325,7831524761,63969471700000,7831524761,POWIATOWY URZĄD PRACY W POZNANIU,POWIATOWY URZĄD PRACY,,2000-01-01,2000-01-01,,,,2008-11-14,,,PL,30,64,069,61538,0970448,0970448,03283,9,,,0610618345640,,0618330252,KANCELARIA@PUP.POZNAN.PL,WWW.PUP.POZNAN.PL,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,Poznań,Poznań-Wilda,Poznań,Poznań,ul. Stefana Czarnieckiego,,,,,,,,2,430,2,113,270306401,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,PREZYDENT MIASTA POZNAŃ,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
326,6991444792,41114297000000,6991444792,"POWIATOWY URZĄD PRACY,RAWICZ","POWIATOWY URZĄD PRACY,RAWICZ",,2000-01-01,2000-01-01,,,,2008-11-15,,,PL,30,22,054,63900,0954604,0954604,07911,19A,,,0655462613,,0655452117,PUP@POWIATRAWICKI.PL,WWW.PUP.POWIATRAWICKI.PL,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,rawicki,Rawicz,Rawicz,Rawicz,ul. Stanisława Kamińskiego,,,,,,,,2,430,2,113,260302200,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU RAWICKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
327,6671010253,31001783900000,6671010253,POWIATOWY URZĄD PRACY W SŁUPCY,PUP Słupca,,1993-01-19,1993-01-19,,,,2008-12-10,,,PL,30,23,011,62400,0949247,0949247,16057,2,,,0632751444,,0632751444,pup@pup-slupca.pl,www.pup-slupca.pl,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,słupecki,Słupca,Słupca,Słupca,ul. Piastów,,,,,,,,2,430,2,113,260302300,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU SŁUPECKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1993-01-19,
328,7871728228,63207651900000,7871728228,POWIATOWY URZĄD PRACY W SZAMOTUŁACH,PUP,,1992-12-23,1992-12-23,,,,2008-11-19,,,PL,30,24,074,64500,0971531,0971531,24628,1,,,0612920299,,0612922863,posz@praca.gov.pl,www.pupszamotuly.samorzady.pl,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,szamotulski,Szamotuły,Szamotuły,Szamotuły,ul. Wojska Polskiego,,,,,,,,2,430,2,113,260302400,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU SZAMOTULSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1992-12-23,
329,7851633200,41114401100000,7851633200,POWIATOWY URZĄD PRACY W ŚREMIE,"POWIATOWY URZ.PRACY,ŚREM",,2000-01-01,2000-01-01,,,,2013-01-01,,,PL,30,26,044,63100,0971560,0971560,05860,49,,,0612837059,38,,ORGANIZACYJNY@PUP.SREM.PL,WWW.PUP.SREM.PL,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,śremski,Śrem,Śrem,Śrem,ul. Gostyńska,,,,,,,,2,430,2,113,260302600,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU ŚREMSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
330,7861540782,63969526600000,7861540782,POWIATOWY URZĄD PRACY W ŚRODZIE WLKP.,,,2000-01-01,2000-01-01,,,,2008-11-20,,,PL,30,25,044,63000,0971614,0971614,09501,46,,,0610612858031,,0610612858031,posr@praca.gor.pl,www.srodapup.gor.pl,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,średzki,Środa Wielkopolska,Środa Wielkopolska,Środa Wielkopolska,ul. Kosynierów,,,,,,,,2,430,2,113,260021800,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU ŚREDZKIEGO (WOJ. DOLNOŚLĄSKIE),,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
331,6681364395,31109664000000,6681364395,POWIATOWY URZĄD PRACY W TURKU,PUP W TURKU,,2000-01-01,2000-01-01,,,,2008-11-12,,,PL,30,27,011,62700,0949336,0949336,09095,6,,,0630632802340,305,0632802370,potu@praca.gov.pl,www.pup.turek.net.pl,,,,,,,,,,,,,,POLSKA,WIELKOPOLSKIE,turecki,Turek,Turek,Turek,ul. Komunalna,,,,,,,,2,430,2,113,260302700,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU TURECKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
